restaurant,chunk
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous étions dans les premiers il y a plus d’un an et nous avons attendu trop longtemps pour revenir. 
L’équipe a presque doublée pour s’occuper au mieux de ses clients dans un cadre toujours aussi sympathique. 
Nous étions entre copains et sans prétention nous avions décidé de passer un super moment. Résultat : sans faute ! 
Une cuisine toujours autant soignée, un service aux petits soins et une carte des vins riches et abordables, quant à la carte, nous avons choisi le menu dégustation pour goûter un maximum sans savoir que ....
.... Nous allions réserver pour revenir en week-end pour profiter un peu plus de la soirée. 
Il vous reste encore quelques jours pour profiter de la carte de juin et il faut penser à réserver, nous avons attendu presque deux semaines. On comprend pourquoi ! 
À très vite la belle équipe."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Je vais aller dans le détail. On va parler déco. Je changerai les peintures de la petite salle qui font trop ternes et trop chimiques. Il y a tellement de belles peintures naturelles qu'il ne faut pas s'en priver. J'enlèverais les tableaux qui n'ont aucun rapport et qui sont trop présents. Je mettrais d'autres lustres plus bas et plus nombreux pour une ambiance plus chaleureuse et je mettrais des basses tensions pour éviter cet éclairage basique qui ne met pas en valeur les plats. Pour le reste tout était très bon, service un peu lent au démarrage. Mériterais qu'ils nous proposent tout de suite l'apéritif. Et il a fallu que je relance la demande de vin. Dessert un peu en dessous du reste mais cela n'engage que moi. Je mettrais un 16/20 vu la cohérence de l'ensemble avec un gros bémol sur la déco."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Pour fêter une occasion spéciale, nous avons choisi de faire confiance au chef et donc de choisir le menu dégustation. 5 plats, copieux, aux saveurs surprenantes judicieusement associées. Mention spéciale pour le tataki d’espadon qui était somptueux. Le service est impeccable, le personnel est souriant, sympathique et accueillant. Côté prix, en comptant apéritif et vins (une fillette de blanc et une de rouge) nous repartons avec le ventre plein et 110 euro de note, un sans faute compte tenu de la qualité du service et des mets. Foncez sans hésiter ! Quant à nous, nous reviendrons tester une nouvelle carte puisque celle ci change chaque mois."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bon service décontracté on a bien aimé ! Les plats sont vraiment très bons et assez originaux ! Très sympa la cuisine ouverte ou on peut voir les cuisiniers travailler! Première fois pour nous! Si on revient à Lyon , on y retournera c’est sûr ! Bravo!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Entre l acceuil le service et le menu un rapport qualité prix très bien. En plus même prix le soir .
Les plats sont copieux et les associations sont intéressantes. Les cuissons sont justes . Un bon moment passé. Un retour s impose ."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un super accueil, une équipe au top et d’excellents conseils pour accorder les vins avec le menu dégustation, à faire sans hésiter."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Première visite et pas la derniere 
Très très bonne cuisine. Un régal nous étions 4 et aucun n’a été déçu, bien au contraire"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous sommes retournés à l’aromatic après un premier succès. La deuxième visite ne nous a pas déçus. Les plats fut excellent, le service toujours au top! Nous conseillons."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Bon accueil par une équipe jeune et professionnelle. Joli cadre. Restaurant complet le soir. Plats très bons et goûteux, particulièrement le foie gras, les petits légumes et les desserts... mais les plats changent chaque mois. Menu à 33€, un peu cher pour Lyon, cependant."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Voilà une très belle adresse que nous ne regrettons pas d’avoir sélectionnée !! 
Le restaurant était complet au moment de la réservation. La personne que j’ai eu en ligne a gentiment pris mes coordonnées et mise sur liste d’attente (au cas où ...). 
Elle m’a rappelée le matin de l’événement. Une table se libérait !!! 
Super accueil, super service .... le sourire, de l’humour, de la légèreté.... que cela fait du bien ! 
Une carte alléchante, nous avons pris la dorade et ses petits légumes croquants et le poulpe et son risotto ..... une merveille pour le palais !! En plus d’une belle sélection de vins .... bref c est très beau dans l’assiette et un régal pour les papilles du début jusqu à la fin. Vous pouvez y aller les yeux fermés c est un sans faute. Vous devez même y retourner et en parler autour de vous. Vous ne serez pas déçus. 

Merci encore à toute l’équipe et on garde l’adresse pour notre prochaine venue à Lyon !!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil téléphonique agréable et accueil sur place, très agréable. La carte très alléchante et les plats raffinés (foie gras beau et délicieux, pain croustillant, velouté d’asperges doux-doux, gravlax de saumon de belle facture) nous ont séduits. Le cœur y est et ça se sent."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Une bonne adresse de La Croix Rousse.
Les serveurs sont accueillants et souriants. La décoration est sympa avec plusieurs tableaux style street art. La cuisine est ouverte sur la salle.

La cuisine est bonne, faite de produits frais de saison. Les plats sont recherchés, bien présentés. Les enfants ont droit à un plat au choix pour 10€.

L’attente est un peu longue, surtout entre plat et dessert."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un sans faute pour un dîner entre 5 amis,et ce, de l’entrée au dessert. Mention spéciale pour l’onglet de bœuf cuit basse température. Le service est parfait. Un très bon rapport qualité prix. Merci."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avons découvert ce restaurant pour la première fois et nous n’avons pas été déçu, les produits sont de saisons 
Les plats proposés sont beaux et délicieusement bons
le service est sympathique et très agréable
La carte change tous les mois donc a très bientôt :-)
Le seul bémol : s'armer de patience pour trouver une place a la Croix Rousse"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Quelle jolie découverte , tout était parfait , un menu découverte qui vous fait voyager entre différents mets , une explosion de saveurs à chaque bouchée , un pur régal!!! Et n’oublions pas l’équipe en salle , aux petits soins , d’une sympathie et d’une disponibilité sans faille!! Je recommande mille fois!! Nous reviendrons!!!"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Vraiment on c'est régalé très bon service rapport qualité prix imbattables on reviendra au plus vite
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne table au rapport qualité/prix imbattable sur Lyon !

Etablissement très bien tenu à la déco agréable où l'on vous sert des produits frais bien cuisinés et mis en valeur, c'est juste un régal. Des serveurs très sympas et efficaces, tout est parfait.

Le plus si vous êtes un groupe: une salle privative pour 12 couverts.

Une pépite à ne pas louper à la Croix-Rousse mais pensez à réserver."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Restaurant ""découverte"" à Lyon où il vaut mieux penser à réserver
La carte change tous les mois, avec des produits frais
Un menu ""découverte "" ou nous laissons carte blanche aux cuisiniers (5 plats)
Prix des vins très correct et carte complète , serveur de très bon conseil 
Le service est agréable et (vraiment très) avenant
Sans prétention mais avec les bons codes: service impeccable, serviettes en tissus, sanitaires parfaites, déco soignée...)
Les plats sont sans fautes, accord des saveurs et textures nickels. On reviendra lors de notre prochaine visite à Lyon !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Voilà un établissement qui fait plaisir à voir... et surtout à goûter...
La salle ""dans son jus"" d'ancien atelier de canut avec ses hauteurs sous plafond (à la française of course !), agréable et moderne, l'accueil souriant et efficace, un menu du jour parfait, et une équipe en cuisine pleine de talent ! D'ailleurs vous pourrez les voir à l’œuvre car ils officient aux yeux de tous...
Pour notre part nous avons opté pour le menu du jour, avec un excellent et parfumé carpaccio de viande, et un cabillaud divinement préparé, cuit (cuisson lente parfaite qui donne une consistance particulière, avec bien sûr un accompagnement de légumes et une divine sauce... Quant au dessert, une rafraichissante ptéparation d'ananas miel et coco rafraîchissante et légère à souhaits...
J'ajouterai que le chef a su tenir compte des intolérances d'un convive...
UN bel endroit, une excellente cuisine et une équipe tellement sympathique et efficace !!!
Courez-y... mais pensez à réserver !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Super accueil, plats absolument délicieux du début à la fin, très bons conseils, cadre agréable. Le menu dégustation était super. Excellent!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : J’ai eu beaucoup de chance car j’ai pu réservé quelques jours avant pour un dîner en amoureux un vendredi soir. Pour un samedi soir compter 2 bonnes semaines. 
Les plats changent chaque mois. Je me suis régalée, j’ai beaucoup apprécié les associations, les différents goûts, la cuisson parfaite des légumes ( ni trop, ni trop peu comme dans beaucoup de restaurants actuellement) avec des produits frais de saison. 
L’équipe est très sympathique, accueillante."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avons découvert ce restaurant pour la première fois et nous n’avons pas été déçu, la cuisine y est excellente, les associations de saveur sont originales et maîtrisées, le service est parfait, je recommande vivement de s’y arrêter (le rapport qualité/prix le soir est excellent)"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Premier dîner, en amoureux, hier, 
Parfait en tout point, service très professionnel, accueillant et chaleureux, 
Cuisine fine sans prise de tête, soignée et parfaitement maîtrisée, 
Menu qui évolue chaque mois sur des produits frais et fins, de saison.
Carte des vins impeccable,
L'équipe en salle, comme en cuisine, est juste adorable,
Merci à vous tous pour ce très bon moment, nous revenons vite !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : C'est notre 2eme visite avec mon amie, l'accueil comme la cuisine est excellente et le rapport qualité prix parfait! Le service est trés convivial bravo au serveur et serveuse qui nous ont étonnamment reconnu alors que nous y sommes allé il y a presque trois mois quelle mémoire ! La cuisine est goûteuse et gourmande félicitations aux cuisiniers vous mériter la première place sur Tripadvisor continuez comme ça surtout ne changez rien vous êtes au top...."
